Date	Station	BG_ID	Ochrophyta	Ochrophyta	Dinoflagellata	Protalveolata	Protalveolata	Protalveolata	Protalveolata	Protalveolata	Protalveolata	Protalveolata	Ochrophyta	Stramenopiles	Archaeplastida	Ochrophyta	Ochrophyta	Ochrophyta	Bacillariophyceae	Chlorophyta	Bicosoecida	Bicosoecida	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Ochrophyta	Charophyta	Chlorophyta	Chlorophyta	Chlorophyta	Chlorophyta	Archaeplastida	Ochrophyta	Haptophyta	Haptophyta	Ochrophyta	Haptophyta	Ochrophyta	Ochrophyta	Chlorophyta	Cryptophyceae	Cryptophyceae	Cryptophyceae	Cryptophyceae	Cryptophyceae	Cryptophyceae	Ochrophyta	Ochrophyta	Chlorophyta	Chlorophyta	Dinoflagellata	Dinoflagellata	Ochrophyta	Ochrophyta	Dinoflagellata	Ochrophyta	Dinoflagellata	Stramenopiles	Ochrophyta	Cryptophyceae	Ochrophyta	Dinoflagellata	Dinoflagellata	Ochrophyta	Dinoflagellata	Dinoflagellata	Chlorophyta	Ochrophyta	Cryptophyceae	Ochrophyta	Cryptophyceae	Dinoflagellata	Ochrophyta	Haptophyta	Dinoflagellata	Cryptophyceae	Ochrophyta	Ochrophyta	Ochrophyta	Chlorophyta	Chlorophyta	Chlorophyta	Chlorophyta	Ochrophyta	Ochrophyta	Chlorophyta	Chlorophyta	Chlorophyta	Ochrophyta	Ochrophyta	Dinoflagellata	Bicosoecida	Ochrophyta	Dinoflagellata	Ochrophyta	Ochrophyta	Ochrophyta	Chlorophyta	Dinoflagellata	Bicosoecida	Ochrophyta	Haptophyta	Ochrophyta	Chlorophyta	Dinoflagellata	Dinoflagellata	Haptophyta	Cryptophyceae	Ochrophyta	Chlorophyta	Chlorophyta	Dinoflagellata	Dinoflagellata	Haptophyta	Haptophyta	Haptophyta	Ochrophyta	Haptophyta	Ochrophyta	Chlorophyta	Ochrophyta	Chlorophyta	Chlorophyta	Ochrophyta	Cryptophyceae	Ochrophyta	Chlorophyta	Opisthokonta	Chlorophyta	Ochrophyta	Ochrophyta	Dinoflagellata	Stramenopiles	Dinoflagellata	Dinoflagellata	Dinoflagellata	Dinoflagellata	Ochrophyta	Cryptophyceae	Chlorophyta	Ochrophyta	Dinoflagellata	Stramenopiles	Stramenopiles	Stramenopiles	Chlorophyta	Ochrophyta	Ochrophyta	Chlorophyta	Cryptophyceae	Charophyta
2/23/2018	27	SB274	0	2	0	738	0	55	0	72	23	8	5	3	0	0	0	0	93	405	0	0	3	32	0	0	13	65	0	0	0	193	15	0	0	87	0	0	0	3	0	1207	0	5	26	567	0	0	4	0	0	2762	0	0	2	30	0	228	244	0	694	0	0	0	0	1303	147	0	0	0	0	308	0	0	0	241	392	0	0	0	3	47	26	362	3	0	183	0	0	8	40	0	0	0	0	0	239	5	885	19	0	21	0	47	0	0	0	2	0	0	26	0	0	2	9	15	4	0	0	0	77	0	10	447	0	243	5	0	0	0	0	0	0	263	0	0	0	21	0	2455	0	1678	0	0	0	0	17	0	0	0	0	0
2/23/2018	32	SB275	0	3	0	346	0	27	0	1	14	34	10	28	0	0	0	0	36	200	0	0	0	12	0	0	80	299	0	0	0	295	25	0	0	29	0	0	0	0	0	826	0	0	0	207	0	0	32	0	0	1359	0	0	0	2	0	187	138	0	445	0	0	6	0	533	295	0	0	0	0	260	0	0	0	173	349	0	0	0	5	8	15	433	6	0	70	0	32	989	55	0	0	3	0	0	164	2	393	40	0	10	0	26	0	0	0	0	0	0	13	0	0	0	4	7	1	0	5	0	54	0	3	307	0	90	0	0	5	0	0	0	0	53	0	0	0	3	0	1481	0	1604	2	21	0	0	330	0	0	0	0	0
2/23/2018	36	SB276	0	0	0	77	5	72	0	49	16	124	5	0	0	0	0	0	8	46	0	0	0	0	0	0	72	16	0	0	12	115	10	0	0	29	0	0	0	0	0	531	0	0	0	69	0	0	8	0	3	777	0	0	0	0	0	21	108	0	133	0	0	0	0	119	917	0	0	0	0	199	0	0	0	54	267	0	0	0	7	5	8	240	34	0	15	0	27	752	49	0	0	0	0	0	70	0	155	110	0	6	0	5	0	0	0	0	0	0	0	0	0	0	8	8	4	0	8	0	3	0	3	289	0	19	20	0	0	0	0	0	0	8	0	0	0	4	0	677	0	608	0	7	0	0	260	0	0	0	0	0
3/9/2018	18	SB277	0	0	6331	356	0	15	0	72	933	32	40	6	0	18	0	0	6	476	0	5	0	78	8	24	86	379	0	0	5	289	30	0	0	94	0	0	0	4	0	739	0	3	32	69	0	0	6	7	0	6866	73	3	7	169	7	168	369	0	161	0	0	0	28	1360	321	0	0	0	1	81	176	0	3	1619	213	7	15	0	1	1	16	109	47	0	117	0	0	0	5	0	0	0	258	0	351	0	209	0	0	3	0	8	0	0	0	188	0	3	140	4	0	64	15	36	0	3	0	5	35	0	0	221	4	79	47	0	0	0	0	0	0	233	0	0	7	143	0	1262	0	900	0	28	0	0	149	0	0	0	0	0
3/9/2018	27	SB278	0	4	47	547	0	10	0	73	10	3	5	0	0	0	0	0	9	258	0	0	3	8	0	0	0	97	0	0	0	119	8	0	0	41	0	7	0	0	0	701	0	2	13	209	0	0	0	0	0	3198	0	0	7	0	0	104	100	0	340	0	0	0	0	4366	48	0	0	0	0	214	0	0	0	1376	217	0	0	0	0	26	15	189	0	0	184	0	0	4	5	0	0	0	15	0	89	0	166	3	0	3	0	0	0	0	0	10	0	2	36	0	0	0	8	3	9	0	0	0	69	0	0	505	0	159	0	0	0	0	0	0	0	385	0	0	0	22	0	1908	0	537	7	13	0	0	14	0	0	0	0	0
3/9/2018	32	SB279	0	0	0	115	0	31	0	1	8	5	3	12	0	0	0	0	0	138	0	0	0	15	0	0	34	39	0	0	17	71	18	0	0	69	0	2	0	0	0	491	0	2	6	119	0	0	0	0	0	886	0	0	0	0	0	37	243	0	198	0	0	0	0	344	88	0	0	0	0	175	0	0	0	724	189	0	0	0	9	13	17	230	45	0	94	0	4	46	4	0	0	0	0	0	80	0	144	21	0	8	3	0	0	0	0	0	0	0	10	0	0	0	7	13	9	0	16	0	45	0	0	488	0	84	30	0	0	0	0	0	0	532	0	0	0	0	0	1188	0	318	0	18	0	0	23	0	0	0	0	0
7/23/2015	22	SB28	0	0	0	22	0	0	0	2	0	3	6	0	0	0	0	0	6	24	0	0	2	0	0	14	0	0	0	0	0	20	2	0	0	10	0	2	0	2	0	41	0	0	13	35	0	0	2	0	0	199	4	0	8	2	0	12	20	0	16	0	0	5	0	34	153	0	0	0	0	7	0	4	0	32	51	5	0	0	2	0	0	9	195	0	18	0	0	0	0	6	0	0	4	0	25	2	12	0	0	2	0	0	0	0	0	36	0	0	7	0	0	2	7	0	0	0	0	0	7	0	0	41	0	36	102	0	0	0	0	0	0	7	0	0	0	0	0	118	0	130	0	0	0	0	5	0	0	0	0	0
3/9/2018	36	SB280	0	0	0	34	0	19	0	0	3	3	2	26	0	0	0	0	3	71	4	0	0	22	0	0	101	5	0	0	63	51	42	0	0	70	0	0	0	0	0	376	0	0	0	66	0	0	0	0	16	821	0	0	6	0	0	25	569	0	138	0	0	0	0	76	48	0	0	0	0	112	0	0	0	667	181	0	0	0	2	6	17	159	198	0	39	0	494	910	0	2	0	0	0	0	155	0	52	60	0	9	0	0	0	0	0	0	0	0	0	0	0	0	26	38	4	0	99	0	22	0	0	311	0	40	229	0	0	0	0	0	0	477	11	0	0	0	0	542	0	494	5	77	0	0	541	0	0	0	0	0
3/15/2018	6	SB281	0	0	1	1066	0	0	0	11	12	4	14	0	0	0	0	0	239	125	0	0	0	55	0	0	253	113	0	0	4	54	6	0	0	41	0	0	0	0	0	2322	0	0	0	0	112	0	0	0	0	4325	0	0	0	0	0	0	63	0	81	0	0	0	0	690	0	0	0	0	0	205	0	0	0	85	163	0	0	0	2	0	0	30	110	0	10	0	0	2	0	0	0	0	2	0	97	0	934	3	0	23	0	11	0	0	0	0	0	0	0	0	0	2	17	0	0	0	0	14	10	0	0	217	0	7	54	12	0	0	0	0	0	23	0	0	0	8	0	3441	0	191	0	0	0	0	77	0	0	0	0	0
3/15/2018	13	SB282	0	0	250	751	0	11	0	70	2929	26	44	24	0	13	0	0	8	1160	0	0	0	27	0	5	121	50	0	0	4	548	26	0	0	232	0	0	0	2	0	1839	0	6	26	188	0	0	14	0	0	3108	9	0	9	84	8	201	548	0	415	0	0	0	19	873	149	0	0	0	5	253	49	0	4	1527	549	6	8	0	3	0	14	252	3	0	224	0	2	0	32	0	0	0	125	0	239	0	970	0	0	17	0	30	0	0	0	62	0	0	55	0	0	86	28	39	2	11	0	0	166	0	0	438	6	188	33	0	0	0	0	0	0	228	0	0	29	77	0	2368	0	640	1	8	0	0	151	0	0	5	0	0
3/15/2018	18	SB283	0	0	1792	136	0	9	0	41	3080	0	11	10	0	20	0	0	11	222	0	3	2	4	0	6	112	177	0	0	2	117	14	0	0	32	0	0	0	30	0	214	3	0	7	43	0	0	6	0	0	4505	11	0	7	156	9	122	190	0	102	0	0	0	28	450	191	0	0	0	16	70	159	4	0	995	83	2	5	0	0	0	4	61	0	0	50	0	0	4	26	32	0	0	516	0	168	3	140	0	0	14	0	6	0	0	0	49	0	2	23	0	0	19	24	30	0	9	0	0	30	0	2	100	0	44	80	0	0	0	0	0	0	137	0	0	57	68	0	519	0	753	0	12	0	0	73	0	0	0	0	0
3/15/2018	27	SB284	0	0	140	711	0	16	0	226	556	5	10	28	0	0	0	0	13	1025	0	0	0	15	0	0	13	103	0	0	0	454	20	0	0	22	0	9	0	6	0	843	4	0	35	290	0	0	3	0	0	4682	0	0	10	14	0	343	340	0	801	0	0	0	0	1674	225	0	0	0	0	210	0	0	0	530	263	0	0	0	0	64	18	346	10	0	804	0	0	0	4	0	0	0	0	0	96	0	1394	0	0	38	0	10	0	0	0	12	0	0	125	0	0	75	25	19	2	0	0	0	82	0	0	223	0	118	1	0	0	0	0	0	0	662	0	0	0	151	0	2103	0	343	0	16	0	0	18	0	0	0	0	0
3/15/2018	32	SB285	0	0	1	129	0	0	0	267	0	0	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	99	0	0	0	189	0	0	0	268	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	714	0	0	0	0	0	0	298	0	116	0	0	0	0	0	94	0	0	0	0	39	0	0	0	205	169	0	0	0	50	0	0	19	0	0	18	0	0	33	0	0	0	0	0	0	36	0	613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	39	0	3	0	83	0	0	50	0	0	0	0	0	0	0	0	0	1009	388	0	0	0	0	292	0	175	0	0	0	0	7	0	0	0	0	0
3/15/2018	36	SB286	0	0	0	53	0	9	0	32	7	102	5	19	0	0	0	0	0	29	31	0	0	4	0	0	33	13	0	2	8	39	0	0	0	76	0	0	0	0	0	134	3	0	0	14	0	0	2	0	18	488	0	0	0	0	0	6	317	0	26	0	0	0	0	17	608	0	2	0	0	51	0	0	0	381	114	0	0	0	2	0	19	31	29	0	61	0	315	521	0	0	0	0	0	0	78	0	25	86	0	23	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	39	0	30	0	0	95	0	11	35	0	0	0	0	0	0	409	14	0	0	0	0	89	0	46	0	10	0	0	455	0	0	0	0	0
3/15/2018	657	SB287	0	0	6	5	0	0	0	0	2	0	0	0	0	0	0	0	7	4	0	1010	0	22	0	0	0	373	5	0	26	60	0	0	0	0	8	0	2	0	16	2475	3467	0	0	0	239	0	0	0	0	935	0	589	0	0	0	0	44	0	0	0	0	0	0	10	0	0	0	0	0	235	0	0	0	16	37	0	0	16	0	0	0	0	1348	115	0	181	0	0	17	0	161	0	0	0	366	0	423	0	9	115	0	0	3	0	5	0	206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	18	46	0	0	0	0	0	58	15	0	0	0	69	16	0	76	0	0	0	19	13	0	0	0	0	0
3/26/2018	18	SB288	0	0	65	233	0	10	0	60	144	11	73	11	0	2	0	0	14	470	0	0	0	18	13	16	252	25	0	0	21	213	2	0	0	126	0	0	0	29	0	420	0	0	24	328	0	0	5	0	0	2811	4	0	2	2	4	83	270	0	214	0	0	33	20	1304	696	0	0	0	2	104	213	14	0	521	292	12	0	0	1	0	5	93	185	0	88	0	4	2	8	366	0	0	449	0	149	0	572	0	0	8	0	32	0	0	0	98	0	3	240	0	0	2	22	12	1	2	2	5	34	0	0	468	9	193	70	0	0	0	0	0	0	197	0	0	10	6	0	3989	2	1254	0	9	0	0	24	0	0	4	0	0
3/26/2018	27	SB289	0	0	18	512	0	0	4	241	78	13	52	8	0	0	0	0	13	1206	0	0	0	23	0	7	239	60	0	0	5	569	23	0	0	142	0	8	0	84	8	1187	0	2	64	931	0	0	7	0	0	6604	0	0	38	26	0	147	432	0	959	0	0	27	24	1794	107	0	0	0	0	297	0	3	0	1499	498	0	0	0	0	61	21	249	6	0	482	0	6	13	10	0	0	0	95	0	317	0	734	0	0	7	0	75	0	0	0	55	0	6	328	0	0	109	57	18	0	3	0	0	43	0	0	1115	5	286	58	0	0	0	0	0	0	309	0	0	6	79	0	5107	0	1793	3	0	0	0	71	0	0	0	0	0
7/23/2015	27	SB29	0	10	0	232	0	37	0	101	0	0	14	4	0	0	0	0	47	312	0	0	0	20	0	0	0	5	0	0	0	235	3	0	0	180	0	5	0	0	0	564	0	16	160	185	0	0	4	0	0	1483	0	0	13	0	0	79	242	17	123	0	0	0	0	131	525	0	5	0	0	119	0	0	0	725	205	0	0	0	3	80	0	268	3070	0	247	0	0	0	0	0	0	0	0	16	275	0	232	0	0	6	0	9	0	0	0	0	0	0	1	0	0	0	49	0	21	0	0	0	55	0	0	564	0	384	383	0	0	0	0	0	0	72	0	96	0	0	0	1315	0	974	0	8	15	0	92	15	0	0	0	0
3/26/2018	32	SB290	0	0	0	38	0	0	0	59	63	36	50	6	0	0	0	0	21	1017	0	0	0	54	0	0	105	17	0	0	18	1179	33	0	0	426	0	6	0	0	0	1197	2	0	9	358	0	0	10	0	0	1155	0	0	4	0	0	69	1592	0	347	0	0	0	0	359	16	0	0	0	0	288	0	0	0	2929	579	0	0	0	11	21	79	483	20	0	699	0	0	38	10	0	0	0	0	0	228	0	885	24	0	30	0	39	0	0	0	0	0	0	1	0	0	0	124	12	0	0	39	0	100	0	0	1102	0	89	108	0	0	0	0	0	0	1583	0	0	0	7	0	2183	0	1047	3	25	0	0	40	2	0	0	0	0
3/26/2018	36	SB291	0	0	0	2	0	2	0	48	165	148	36	13	0	0	0	0	5	842	2	0	0	45	0	0	117	27	0	0	14	920	24	0	0	338	0	0	0	2	0	925	2	0	3	146	0	0	13	0	0	905	0	0	3	0	0	0	1839	0	165	0	0	0	0	18	138	0	0	0	0	207	0	0	0	3472	426	0	0	0	15	0	41	296	74	0	524	0	29	212	58	0	0	0	0	0	181	0	581	131	0	37	4	45	0	0	0	0	0	0	0	0	0	0	83	6	3	0	45	0	66	0	0	764	0	24	32	0	0	0	0	0	0	1249	0	0	0	0	0	884	0	718	0	23	0	0	304	0	0	0	0	0
4/9/2018	18	SB292	0	0	0	660	0	0	6	39	9	81	76	34	0	0	0	0	3	382	4	0	0	41	3	8	133	63	0	0	12	276	15	0	0	162	0	0	0	68	0	2053	0	0	13	548	18	291	2	0	0	4421	4	2	10	21	2	16	368	0	253	0	0	0	20	799	152	0	0	0	0	104	176	14	3	219	623	0	0	0	4	0	6	190	106	0	136	0	27	0	3	91	0	0	69	4	182	0	663	0	0	19	0	33	0	0	0	30	0	0	258	3	0	73	38	1	16	4	0	4	16	0	0	611	2	542	7	0	0	0	0	0	0	568	116	0	0	2	0	2368	20	365	21	6	0	0	124	0	0	3	0	0
4/9/2018	27	SB293	0	0	0	72	0	12	5	37	12	10	42	13	0	0	0	0	4	568	11	0	0	22	0	0	88	34	0	0	5	438	5	0	0	158	0	0	0	1288	4	515	2	0	11	387	0	139	0	0	0	1099	0	0	21	8	0	47	388	0	195	0	0	0	6	485	10	0	0	0	0	127	76	0	0	773	141	0	0	0	0	37	0	125	0	0	260	0	25	6	0	0	0	0	4	0	73	0	1156	0	0	10	0	22	0	0	0	23	0	0	174	0	0	0	47	6	4	0	0	0	13	0	0	247	0	112	2	0	0	0	0	0	0	259	0	0	0	0	0	2401	5	836	3	27	0	0	339	0	0	0	0	0
4/9/2018	32	SB294	0	0	0	31	0	4	0	26	14	0	0	0	0	0	0	0	0	8	232	0	0	0	0	0	0	26	0	0	0	213	4	0	0	35	0	3	0	80	0	70	0	0	0	44	0	0	0	0	0	1131	0	0	7	0	0	0	108	0	0	0	0	0	0	208	79	0	0	0	0	55	55	0	0	11577	21	0	0	0	15	0	0	25	0	0	9	0	57	1021	0	0	0	0	0	0	47	0	5	48	0	0	0	5	0	0	0	0	0	0	2	0	0	0	13	0	0	0	0	0	23	0	0	35	0	0	0	0	0	0	0	0	0	37	54	0	0	0	0	323	34	1235	0	15	0	0	1524	0	0	0	0	0
4/9/2018	36	SB295	0	0	0	24	0	15	0	134	23	6	2	49	0	0	0	0	0	3	885	0	0	2	0	0	32	41	0	0	23	168	8	0	0	31	0	4	0	43	0	47	2	0	0	8	0	0	0	0	16	727	0	0	4	0	0	37	405	0	33	0	0	0	0	78	311	0	5	0	0	10	0	0	0	11491	129	0	0	0	0	4	1	0	0	0	0	0	107	1475	0	0	0	0	0	0	145	0	3	303	0	0	1	4	0	0	0	0	0	0	2	0	0	0	12	0	6	5	4	0	0	0	0	92	0	15	0	0	0	0	0	0	0	181	54	0	0	0	0	258	19	2852	4	50	0	15	862	0	0	0	0	0
4/18/2018	6	SB296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	266	0	20	0	0	0	1049	17	0	59	99	0	0	0	0	1	0	0	4	4	1376	1074	0	0	0	135	1	0	0	0	34	0	111	0	0	0	0	40	0	0	0	0	0	0	9	0	0	0	0	0	140	0	0	0	7	9	0	0	7	0	0	0	0	77	10	0	27	0	0	4	0	38	0	0	0	344	0	687	0	66	47	0	0	2	0	0	0	15	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	39	7	4	0	0	9	0	12	0	0	0	0	29	0	0	328	0	0	0	16	0	0	0	0	0	0
4/18/2018	13	SB297	0	0	0	378	0	2	0	15	9	5	23	16	0	0	0	0	37	128	0	5	0	57	0	2	17	27	0	0	9	102	0	0	0	22	0	0	0	40	0	628	0	0	6	15	12	58	2	0	0	598	0	9	2	0	0	2	254	0	81	0	0	0	31	1234	185	0	0	0	0	65	0	0	0	36	1384	0	0	0	0	0	0	144	47	0	53	0	0	2	0	0	0	0	0	0	211	0	601	0	0	2	0	48	0	0	0	2	0	0	10	0	0	12	4	2	0	2	0	0	7	0	0	61	0	50	4	2	0	0	0	0	0	183	17	0	0	0	0	1848	0	390	0	26	0	6	41	0	0	0	0	0
4/18/2018	18	SB298	0	0	0	230	0	18	12	62	0	32	47	50	0	0	0	0	7	195	2	0	0	28	0	20	207	409	0	0	0	184	0	0	0	61	0	0	0	742	0	329	0	0	26	260	0	325	0	0	0	2825	6	0	44	26	65	21	456	0	156	0	0	1	384	1514	208	0	0	0	0	74	242	21	14	136	789	0	14	0	3	0	0	129	15	0	122	0	0	0	13	61	0	0	205	7	193	0	303	0	0	10	0	38	0	0	0	32	0	3	280	0	0	46	34	1	0	45	0	2	6	0	6	252	58	77	26	0	0	0	0	0	0	670	9	0	0	5	0	1223	75	656	10	11	0	0	44	0	0	0	0	0
4/18/2018	22	SB299	0	0	0	122	0	2	0	86	47	34	40	29	0	0	0	0	0	217	8	2	0	11	0	3	26	20	0	0	0	120	4	0	0	96	0	5	0	4545	0	448	0	0	3	499	0	39	0	0	0	3061	0	0	60	3	28	0	623	0	238	0	0	0	59	565	124	0	0	0	0	130	224	0	13	98	452	2	0	0	6	4	0	16	0	0	105	0	0	0	0	0	0	0	0	14	25	0	376	0	0	13	0	21	0	0	0	14	0	0	262	0	0	12	17	4	40	2	0	5	0	0	0	149	9	57	7	0	0	0	0	0	0	1785	0	0	0	0	0	1739	100	803	16	2	0	0	23	0	0	0	0	0
3/13/2015	27	SB3	0	15	0	83	0	75	0	13	52	0	290	3	0	0	0	15	50	214	0	0	0	11	0	0	0	36	0	0	9	425	8	0	0	49	0	7	0	24	2	1362	7	0	58	388	0	0	0	0	0	2934	0	0	145	119	0	0	777	18	516	0	0	61	0	2174	106	0	4	0	0	350	0	0	0	638	1164	0	0	0	0	69	25	35	1100	0	308	0	0	0	2	0	0	0	0	6	219	0	369	0	0	67	0	14	0	0	0	0	0	0	19	0	0	10	19	12	35	0	0	0	80	0	0	1644	0	230	290	0	0	0	0	0	0	550	0	52	0	0	0	4867	8	1063	0	15	0	0	35	6	0	0	0	0
7/23/2015	32	SB30	0	9	0	159	0	56	0	36	0	0	120	13	0	0	0	0	148	1438	39	13	0	43	0	0	15	54	0	0	0	986	134	0	0	505	0	17	0	0	12	1714	0	2	205	717	0	0	0	0	0	2546	0	0	0	0	0	1232	2603	39	971	0	0	0	0	107	138	0	0	16	0	505	0	0	0	333	980	0	0	0	0	215	0	922	6231	0	630	0	0	0	15	0	0	0	0	378	632	0	4225	0	0	183	0	75	0	0	0	0	0	0	0	0	0	0	53	0	82	0	0	0	209	26	0	1112	0	1287	545	0	0	0	0	0	0	327	0	192	0	0	0	6628	5	7944	0	28	61	0	1751	2	0	2	0	0
4/18/2018	27	SB300	0	0	0	91	0	16	0	57	3	2	14	8	0	0	0	0	0	49	5	0	0	4	0	0	4	125	0	0	0	47	2	0	0	39	0	13	0	3307	0	569	2	0	0	218	0	28	0	0	0	1136	0	0	2	5	0	13	79	0	229	0	0	0	0	231	123	0	0	0	0	152	383	2	0	25	614	0	0	0	0	11	1	17	4	0	55	0	0	0	0	0	0	0	10	2	44	0	103	0	0	0	0	37	0	0	0	0	0	0	23	0	0	3	9	1	16	0	0	2	3	0	0	107	0	12	0	0	0	0	0	0	0	180	0	14	0	0	0	1289	2	7027	3	2	0	3	6	0	0	0	0	0
4/18/2018	32	SB301	0	0	0	34	0	6	0	26	4	9	2	20	0	0	0	0	3	16	10	0	0	0	0	0	46	19	0	0	5	61	20	0	0	67	0	22	0	802	0	450	4	2	0	81	0	0	0	0	0	329	0	0	0	0	0	0	67	0	301	0	0	0	0	18	30	0	0	0	0	155	95	0	0	98	417	0	0	0	9	19	0	55	15	0	109	0	22	15	16	0	0	0	0	31	76	0	85	20	0	18	2	59	0	0	0	0	0	0	2	0	0	0	14	0	33	0	15	0	19	0	0	104	0	19	0	0	0	0	0	0	0	57	5	0	0	0	0	620	0	10566	0	17	0	2	66	0	0	0	0	0
4/18/2018	34	SB302	0	2	0	29	0	2	0	12	10	0	0	38	0	0	0	0	4	6	33	0	0	2	0	0	33	24	0	0	20	39	9	0	0	55	0	5	0	245	0	358	3	5	0	46	0	0	0	0	0	227	0	0	0	0	0	14	52	0	155	0	0	0	0	3	47	0	0	0	0	106	1	0	0	156	283	0	0	0	13	10	2	35	13	0	59	0	3	7	130	0	0	0	0	21	75	0	25	17	0	22	0	49	0	0	0	0	0	0	3	0	0	0	5	3	19	0	19	0	9	0	0	63	0	5	0	0	0	0	0	0	0	36	0	0	0	0	0	334	2	14296	0	28	0	6	18	0	0	0	0	0
4/18/2018	657	SB303	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	379	0	17	0	0	2	368	72	0	82	125	2	0	0	0	6	0	16	4	7	1144	4143	0	0	0	129	169	0	0	0	265	0	1242	0	0	0	0	53	0	3	0	0	0	0	16	0	0	0	0	0	67	0	0	0	4	14	0	0	75	0	0	0	0	909	28	0	194	0	0	11	0	77	0	0	0	519	0	307	0	148	124	0	0	2	0	7	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	145	14	67	0	0	41	0	58	1	0	0	0	113	5	0	13	0	0	0	16	19	0	4	0	0	0
5/17/2018	18	SB304	0	0	0	280	0	2	5	46	0	89	16	3	0	0	0	0	4	146	0	0	0	8	0	5	148	54	0	0	4	138	11	0	11	36	0	0	0	44	0	316	0	5	16	116	0	156	2	1	0	1755	4	0	8	16	12	26	254	0	115	0	0	0	19	330	228	0	0	0	2	48	139	0	0	433	139	0	22	0	4	6	4	96	3	0	106	0	0	17	5	0	0	0	120	0	44	0	188	7	0	2	0	8	0	0	0	3	0	2	47	0	0	40	16	4	4	0	0	0	10	0	0	137	6	26	18	0	0	0	0	0	0	202	0	0	0	5	0	442	32	197	1	14	0	0	84	0	0	5	0	0
5/17/2018	22	SB305	0	3	0	812	0	0	0	6	24	97	57	2	0	0	0	0	10	335	0	0	0	20	0	0	90	28	0	0	0	304	8	0	0	122	0	0	0	242	0	1177	0	5	33	591	0	202	13	0	0	2646	0	0	2	20	0	14	295	0	562	0	0	18	0	225	30	0	0	0	0	326	0	0	0	558	398	0	0	0	8	55	0	75	0	0	176	0	0	2	5	0	0	0	57	0	56	2	260	0	0	0	0	19	0	0	0	8	0	0	29	0	0	8	29	3	24	0	0	3	28	0	0	482	0	118	32	0	0	0	0	0	0	67	0	0	0	0	0	3273	188	1158	23	11	0	2	144	6	0	0	0	0
5/17/2018	27	SB306	0	0	0	70	0	0	0	3	7	0	5	2	0	0	0	0	8	204	6	0	0	21	0	0	30	34	0	0	0	310	5	0	0	39	0	0	0	15	0	594	3	0	4	140	0	145	0	0	0	675	0	0	0	0	0	8	253	0	331	0	0	0	0	17	2	0	0	0	0	125	0	0	0	153	211	0	0	0	0	41	0	57	2	0	108	0	0	2	3	0	0	0	0	2	27	0	505	0	0	5	0	8	0	0	0	0	0	0	0	0	0	0	4	0	18	0	0	0	4	0	0	63	0	36	0	0	0	0	0	0	0	23	0	0	0	0	0	1343	7	329	0	4	0	2	143	3	0	0	0	0
5/17/2018	32	SB307	0	0	0	12	0	0	0	0	0	0	3	12	0	0	2	0	176	413	15	0	0	44	0	0	116	145	0	0	0	628	11	0	0	51	0	0	0	0	0	1360	0	0	0	11	0	3	5	0	2	292	0	0	0	0	0	25	455	0	730	0	0	0	0	12	0	0	0	2	0	316	0	0	0	88	174	0	0	0	0	59	0	154	13	0	266	0	5	28	19	0	0	0	0	2	108	0	1190	0	0	13	0	11	0	0	0	0	0	0	3	0	0	0	2	0	8	0	0	0	4	0	0	11	0	8	0	0	0	0	0	0	0	13	6	0	0	0	0	2112	10	2145	0	28	0	9	4339	14	0	0	0	0
5/17/2018	36	SB308	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	234	92	6	0	0	29	0	0	120	54	0	0	0	198	22	0	0	43	0	0	0	0	0	436	0	0	0	0	0	0	0	0	4	68	0	0	0	0	0	0	205	0	267	0	0	0	0	0	18	0	0	0	0	72	0	0	0	7	45	0	0	0	0	37	0	146	4	0	67	0	17	22	146	0	0	0	0	0	68	0	503	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	3	0	4	0	0	0	0	0	0	0	12	4	0	0	0	0	398	2	2236	0	38	0	12	431	0	0	0	0	0
6/6/2018	18	SB309	0	0	0	753	0	0	5	190	5	30	61	4	141	0	0	0	57	832	0	0	0	12	0	8	76	39	0	0	0	326	9	0	9	32	0	4	0	100	2	544	0	0	46	501	0	117	8	0	0	4779	13	0	5	12	0	18	237	0	376	0	0	195	7	2081	61	0	0	0	3	126	448	25	0	1104	248	0	19	0	44	20	0	143	2	0	276	0	0	0	7	31	0	0	234	0	144	0	866	0	0	19	0	6	0	0	0	67	0	4	955	0	0	33	9	0	136	0	0	8	11	3	0	288	4	269	14	0	0	0	0	0	0	293	23	0	0	0	0	2200	51	387	5	11	0	0	220	5	0	11	0	0
