BG_ID	Date	Station	Total Phyto Reads	Actinocyclus	Actinoptychus	Adriamonas	Alexandrium	Amoebophrya_sp_Dinophysis	Amoebophrya_sp_Gymnodinium	Amoebophrya_sp_Karlodinium	Amoebophrya_sp_Prorocentrum	Amoebophrya_sp_Scrippsiella	Apedinella	Aplanochytrium	Archaeplastida	Asteromphalus	Aulacoseira	Aureococcus	Bacillariophyceae	Bathycoccus	Bicosoeca	Bicosoecida	Biddulphia	Bolidomonas	Brockmanniella	Cerataulina	Chaetoceros	Charophyta	Chlamydomonadales	Chlamydomonas	Chlorophyceae	Chlorophyta	Chloroplastida	Chromulinales	Chroomonas	Chrysocampanula	Chrysochromulina	Chrysophyceae	Coccolithales	Cocconeis	Coscinodiscus	Crustomastix	Cryptomonadales	Cryptomonas	Cryptophyceae	Cyclotella	Cylindrotheca	Cymbomonas	Desmodesmus	Dinoflagellata	Dinophysis	Ditylum	Duboscquella	Eucampia	Euduboscquella	eukaryote_marine_clone	Eunotogramma	Gonyaulacales	Gonyaulax	Guinardia	Gymnodinium_clade	Gyrodinium	Hafniomonas	Helicotheca	Hemiarma	Hemiselmis	Heterocapsa	Heterosigma	Isochrysidales	Karlodinium	Katablepharis	Lauderia	Lepidodinium	Leptocylindrus	Mallomonas	Mamiella	Mantoniella	Mediophyceae	Melosira	Micromonas	Monomastix	Mychonastes	Nannochloropsis	Navicula	Neoceratium	Nephroselmis	Nerada	Nitzschia	Noctiluca	Ochrophyta	Odontella	Ostreococcus	Oxyrrhis	Paramonas	Paraphysomonas	Pavlova	Pedinellales	Pedinomonas	Peridiniopsis	Phaeocystis	Plagioselmis	Pleurosigma	Protoperidinium	Prymnesiales	Prymnesiophyceae	Prymnesium	Pseudoisochrysis	Pseudonitzschia	Pseudopedinella	Pteridomonas	Pterosperma	Pyramimonas	Rhizosolenia	Rhodomonas	Skeletonema	Spermatozopsis	Spumella	Stramenopiles	Suessiaceae	Syndiniales	Synedra	Synura	Teleaulax	Telonema	Tetraselmis	Thalassiosira	Thoracosphaeraceae	Thraustochytriaceae	Thraustochytrium	Trebouxiophyceae	Triparma	Ulnaria	Ulvophyceae	Vorticellides	Zygnematophyceae	Stoeckeria	Peridiniales	Akashiwo	eukaryote_clone	Picochlorum	Minidiscus	Fragilariopsis	Scrippsiella	Prorocentrum	Amoebophyra	Amoebophyra_sp_Cochlodinium	Stephanodiscus	Thraustochytriidae	Entomoneis	Pedinophyceae	Symbodinium	Geminigera	prasinophyte	Paragymnodinium	Pediastrum	Gymnodinium	Discostella	Amoebophrya
SB293	4/9/2018	27	13940	0	0	0	0	16	5	37	12	10	42	13	0	0	0	0	4	568	11	0	0	22	0	0	88	34	0	0	5	0	5	0	0	0	158	0	0	0	1288	4	414	2	152	139	0	0	0	1099	0	21	8	0	47	265	0	0	0	6	0	10	0	0	0	477	76	0	0	739	141	0	0	0	0	0	0	0	0	729	0	25	6	0	0	13	0	0	4	73	0	1156	0	0	10	0	22	0	0	23	0	0	0	47	6	4	0	0	0	0	0	421	0	123	2	0	0	669	0	0	0	0	2195	179	5	127	3	27	0	125	0	0	0	0	0	0	0	0	0	339	709	0	0	34	56	12	0	0	0	6	0	387	0	0	0	485	0	0
SB294	4/9/2018	32	18772	0	0	0	0	4	0	26	14	0	0	0	0	0	0	0	0	8	232	0	0	0	0	0	0	26	0	0	0	209	4	0	0	0	35	0	3	0	80	0	35	0	6	0	0	0	0	642	0	7	0	0	0	83	0	0	0	0	0	79	0	0	0	96	520	0	0	11514	21	0	0	0	0	15	0	0	0	13	0	57	1021	0	0	23	0	0	0	47	0	5	48	0	0	0	5	0	0	0	0	0	24	13	0	0	0	0	0	0	0	37	0	0	0	0	0	226	0	0	0	0	296	50	34	988	0	15	0	48	0	0	0	0	0	0	0	0	0	1501	247	0	0	63	27	4	0	0	0	0	54	59	0	0	0	208	0	0
SB295	4/9/2018	36	21693	0	0	0	0	7	0	134	23	6	2	49	0	0	0	0	0	3	885	0	0	2	0	0	32	41	0	0	23	157	8	0	0	0	31	0	4	0	43	0	78	2	10	0	0	0	16	232	0	4	0	0	37	276	0	0	0	0	0	311	0	5	0	42	491	0	0	11443	129	0	0	0	0	0	1	0	0	15	0	107	1475	0	0	0	0	0	0	145	0	3	303	0	0	1	4	0	0	0	0	0	4	12	0	6	4	5	0	0	0	94	0	15	0	0	0	632	0	0	0	0	213	101	19	2318	4	50	15	5	0	0	0	0	0	0	0	0	0	857	534	0	0	48	17	15	0	0	0	0	54	13	0	0	0	78	0	0
SB296	4/18/2018	6	6306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	266	0	20	0	0	0	1049	17	59	0	99	0	0	0	0	5	1	0	0	4	4	8	1074	0	7	0	0	0	34	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	444	0	0	0	7	9	0	0	0	7	0	0	0	10	0	27	0	0	4	0	0	38	0	0	344	0	687	0	66	56	0	0	2	111	0	15	0	0	0	0	0	0	2	0	0	0	0	0	90	39	7	0	12	0	0	0	29	135	12	0	328	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	16	0	0	974	0	0	0	9	0	0
SB297	4/18/2018	13	9431	0	0	0	0	2	0	15	9	5	23	16	0	0	0	0	11	128	0	5	0	57	0	2	17	27	0	9	0	7	0	0	30	0	22	0	0	0	40	0	100	0	41	105	2	0	0	598	0	2	0	0	2	296	0	0	0	31	0	185	0	0	0	288	0	0	0	30	1384	0	0	0	0	0	0	0	0	142	0	0	2	0	0	7	0	0	0	211	0	601	0	0	2	0	48	0	9	2	0	0	12	4	2	0	0	2	0	0	0	71	0	56	4	2	0	291	0	0	0	0	1841	10	0	31	0	26	6	147	0	0	0	0	0	0	0	0	0	38	359	0	0	6	376	2	0	0	26	6	17	349	0	0	0	1234	0	0
SB298	4/18/2018	18	15465	0	0	0	0	2	9	62	3	32	47	50	0	0	0	0	7	195	2	0	0	28	0	20	207	409	0	0	0	0	0	0	7	0	61	0	0	0	742	0	274	0	82	334	0	0	0	2397	6	44	26	65	21	445	0	0	217	384	2	208	0	0	0	217	242	21	14	143	789	0	0	14	0	3	0	6	0	297	0	0	0	13	61	6	0	0	205	193	0	303	0	0	17	0	38	0	0	32	0	3	50	34	1	0	0	45	2	0	6	532	58	103	32	0	0	972	9	5	0	0	1118	233	75	233	10	11	0	131	0	0	0	0	0	0	0	0	0	42	417	0	210	20	228	18	0	0	0	9	0	344	0	0	0	1512	0	0
SB299	4/18/2018	22	19102	0	0	0	0	27	0	86	47	34	40	29	0	0	0	0	0	217	8	2	0	11	0	3	26	20	0	0	0	0	4	0	4	0	96	0	5	0	4545	0	429	0	85	39	0	0	0	2868	0	60	3	28	0	260	0	0	56	59	0	124	0	0	0	440	224	0	13	72	452	2	0	0	0	6	0	0	0	212	0	0	0	0	0	0	0	0	0	25	0	376	0	0	27	0	21	0	0	14	0	0	12	17	4	40	0	2	5	0	0	411	9	60	7	0	0	2310	0	0	0	0	1550	1228	100	543	16	2	0	16	0	0	0	0	0	0	0	0	0	23	260	0	137	26	95	2	0	0	0	17	0	546	0	0	0	565	0	0
SB300	4/18/2018	27	16698	0	0	0	0	17	0	57	3	2	14	8	0	0	0	0	0	49	5	0	0	4	0	0	4	125	0	0	0	2	2	0	1	0	39	0	13	0	3307	0	371	2	115	28	0	0	0	1042	0	2	5	0	13	31	0	0	0	0	0	123	0	0	0	518	383	2	0	13	614	0	0	0	0	0	1	0	0	104	0	0	0	0	0	3	0	0	10	44	0	103	0	0	2	0	37	0	0	0	0	0	4	9	1	16	0	0	2	0	0	130	0	12	4	0	0	287	0	14	0	0	1148	56	2	7027	3	2	3	17	0	0	0	0	0	0	0	0	0	6	0	0	93	12	74	16	0	0	0	7	0	304	0	0	0	231	0	0
SB301	4/18/2018	32	15436	0	0	0	0	6	0	26	4	9	2	20	0	0	0	0	3	16	10	0	0	0	0	0	46	19	0	0	5	4	20	0	0	0	67	0	22	0	802	0	361	4	96	0	0	0	0	279	0	0	0	0	0	41	0	0	0	0	0	30	0	0	0	509	95	0	0	89	417	0	0	0	0	9	0	0	0	157	0	22	15	16	0	19	0	0	0	76	0	85	20	0	49	2	59	0	0	0	0	0	0	14	0	33	15	0	0	0	0	106	0	19	15	0	0	196	0	0	0	0	562	14	0	10566	0	17	2	55	0	0	0	0	0	0	0	0	0	66	0	0	50	9	28	6	0	0	0	28	5	81	0	0	0	18	0	0
SB302	4/18/2018	34	17520	0	2	0	0	3	0	12	10	0	0	38	0	0	0	0	4	6	33	0	0	2	0	0	33	24	0	4	16	1	9	0	0	0	55	0	5	0	245	0	189	3	55	0	0	0	0	168	0	0	0	0	14	32	0	0	0	0	0	47	0	0	0	407	1	0	0	136	283	0	0	0	0	13	2	0	0	100	0	3	7	130	0	9	0	0	0	75	0	25	17	0	43	0	49	0	0	0	0	0	3	5	3	19	19	0	0	0	0	66	0	5	10	0	0	223	0	0	0	0	307	2	2	14296	0	28	6	35	0	0	0	0	0	0	0	0	0	18	3	0	56	20	26	2	0	0	0	7	0	46	0	0	0	3	0	0
SB303	4/18/2018	657	11432	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	379	0	17	0	0	2	368	72	82	10	115	2	0	0	0	47	6	0	16	4	7	41	4143	0	362	0	0	0	265	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	193	0	0	0	4	14	0	0	0	75	0	0	0	28	0	194	0	0	11	0	0	77	0	0	519	0	307	0	148	163	0	0	2	1249	0	85	0	0	0	0	0	0	0	0	0	0	0	0	225	145	14	2	62	1	0	7	113	134	64	0	13	0	0	16	13	0	4	0	0	0	0	0	0	0	6	0	0	0	0	2	0	716	0	0	0	0	755	0	0	0	16	0	0
SB350	4/18/2018	18_rep	17207	0	0	0	0	0	17	65	16	25	52	53	0	0	2	0	14	189	0	3	0	20	0	20	226	504	0	0	0	0	16	0	21	0	63	0	5	0	783	0	276	0	78	364	0	0	0	2826	10	45	15	42	32	523	0	0	247	393	0	250	0	0	0	283	278	14	28	179	950	0	0	19	0	0	3	5	0	292	0	0	0	13	95	8	0	0	245	179	0	299	0	0	20	0	37	0	0	51	0	6	83	38	4	4	0	41	3	0	0	600	67	124	36	0	0	1005	32	0	0	0	1186	221	80	256	6	20	0	114	0	0	0	0	0	0	0	0	0	44	442	0	202	51	347	6	0	0	0	6	0	400	0	0	0	1590	0	0
SB368	5/7/2018	6	7777	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	2782	0	2	6	0	2	0	0	0	403	0	3	508	43	2	0	0	0	5	0	0	0	0	7	1973	252	0	51	0	0	0	69	0	0	0	0	0	35	0	0	0	0	6	0	0	0	0	169	6	0	0	0	39	0	0	0	0	0	0	136	0	0	13	0	0	7	0	0	2	0	0	114	0	707	0	0	16	0	7	6	0	0	19	0	0	0	0	0	0	0	0	0	0	2	0	0	43	6	0	52	25	0	0	0	108	0	5	91	0	0	5	30	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
SB369	5/7/2018	13	10879	0	0	0	0	0	0	0	16	10	40	4	0	0	0	0	15	271	0	0	0	24	0	0	11	19	0	0	32	114	6	0	0	3	28	0	2	0	10	0	494	0	0	0	0	0	0	2731	0	0	0	0	6	258	0	0	0	0	307	12	0	0	0	83	0	5	0	11	272	0	0	0	0	9	0	0	0	202	0	2	0	5	0	0	0	0	0	140	0	1273	0	0	24	0	12	0	0	4	0	0	3	0	0	4	0	3	0	0	0	291	4	10	15	2	0	158	3	0	0	0	2141	97	30	91	7	5	0	618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	942
SB370	5/7/2018	18	13650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	4974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6057	0	0	13	2	0	0	0	0	0	0	1458	0	3	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	1056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SB371	5/7/2018	22	18855	0	0	0	0	0	0	13	0	126	22	10	0	0	0	0	3	32	0	0	0	6	0	0	68	11	0	15	0	45	2	0	0	0	15	0	0	0	17	0	155	0	0	21	6	2	0	5077	4	5	0	0	6	98	0	0	0	0	602	0	0	0	0	59	6985	2	0	622	24	0	0	0	0	0	0	0	0	53	0	5	4	0	558	0	0	0	115	16	0	88	0	0	0	0	0	0	0	5	0	7	48	0	0	0	0	0	0	0	0	78	36	3	10	0	0	113	29	11	0	0	339	74	346	67	1	16	0	2649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131
SB372	5/7/2018	27	27962	0	0	0	0	0	0	30	0	63	58	3	0	0	0	0	0	48	0	0	0	14	0	0	25	4	0	0	0	180	0	0	0	0	243	0	0	0	171	0	871	0	0	994	0	0	0	12544	0	0	0	0	92	549	0	0	40	0	231	19	0	0	0	213	2320	0	0	411	591	0	0	0	0	14	0	0	0	325	0	5	7	0	0	0	0	0	0	44	0	400	0	0	3	0	43	0	0	0	0	0	0	30	1	42	0	0	0	0	0	182	0	40	46	0	0	580	0	0	0	0	2934	802	642	191	16	0	0	1624	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	267
SB373	5/7/2018	32	21043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191	545	0	0	0	124	0	0	87	249	0	0	0	112	0	0	0	0	418	0	0	0	0	0	1740	0	0	1153	0	0	0	4035	0	0	0	0	0	568	0	0	0	0	2	0	0	0	0	479	0	0	0	6	344	0	0	0	0	0	0	0	0	2402	0	0	0	0	0	0	0	0	0	26	0	598	0	0	0	0	188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	5342	606	0	6	0	0	0	1780	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SB374	5/7/2018	36	15732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	1520	0	0	0	0	0	1761	0	0	650	0	0	0	1472	0	0	0	0	0	1873	0	0	0	0	2	0	0	0	0	125	3	0	0	2	2302	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	44	0	370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3180	0	0	2249	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SB375	5/7/2018	657	7836	0	0	15	0	0	0	0	0	0	0	0	0	0	18	0	34	0	0	353	0	9	0	0	0	446	46	16	255	206	3	0	2	0	20	0	0	4	0	18	1051	1870	0	36	0	0	0	132	0	0	0	0	0	77	0	0	0	0	0	0	3	0	0	56	40	0	0	7	0	0	0	0	38	0	0	1316	83	0	132	0	0	8	0	3	68	7	0	304	0	124	0	2	72	0	0	28	1	0	80	0	0	0	0	0	0	0	5	0	0	0	0	0	221	11	0	54	20	0	29	8	55	0	79	20	0	0	13	28	0	308	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SB304	5/17/2018	18	7375	2	0	0	0	0	5	46	0	89	16	3	0	0	0	0	4	146	0	0	0	8	0	5	148	54	0	0	4	17	11	0	1	11	36	0	0	0	44	0	167	0	62	156	2	1	0	1564	4	8	16	12	26	124	0	0	156	19	0	228	0	0	0	175	139	0	0	390	139	0	0	22	0	4	4	0	0	217	0	0	17	5	0	10	0	0	120	44	0	188	7	0	2	0	8	0	0	3	0	2	40	16	4	4	0	0	0	0	0	184	6	42	21	0	0	462	0	5	0	0	391	128	32	33	1	14	0	96	0	0	5	0	0	0	0	0	0	84	164	0	35	43	280	2	0	0	0	16	0	246	0	0	0	330	0	0
SB305	5/17/2018	22	16420	0	3	0	0	0	0	6	24	97	57	2	0	0	0	0	10	335	0	0	0	20	0	0	90	28	0	0	0	145	8	0	0	0	122	0	0	0	242	0	865	0	230	202	13	0	0	2604	0	2	20	0	14	217	0	0	55	0	0	30	0	0	0	1221	0	0	0	479	398	0	0	0	0	8	0	0	0	385	0	0	2	5	0	28	0	0	57	56	2	260	0	0	0	0	19	0	0	8	0	0	13	29	3	24	0	0	3	0	0	511	0	151	32	0	0	619	0	0	0	0	2982	320	188	203	23	11	2	75	6	0	0	0	0	0	0	0	0	144	955	0	0	79	812	0	0	0	0	5	0	636	0	0	0	225	0	0
SB306	5/17/2018	27	6477	0	0	0	0	0	0	3	7	0	5	2	0	0	0	0	8	204	6	0	0	21	0	0	30	34	0	0	0	234	5	0	0	0	39	0	0	0	15	0	452	3	113	145	0	0	0	670	0	0	0	0	8	123	0	0	0	0	0	2	0	0	0	495	0	0	0	151	211	0	0	0	0	0	0	0	0	214	0	0	2	3	0	4	0	0	0	27	0	505	0	0	7	0	8	0	0	0	0	0	0	4	0	18	0	0	0	0	0	63	0	40	2	0	0	377	0	0	0	0	1244	94	7	38	0	4	2	57	3	0	0	0	0	0	0	0	0	143	291	0	13	2	70	0	0	0	0	11	0	229	0	0	0	9	0	0
SB307	5/17/2018	32	16013	0	0	0	0	0	0	0	0	0	3	12	0	0	2	0	176	413	15	0	0	44	0	0	116	145	0	0	0	436	11	0	0	0	51	0	0	0	0	0	941	0	301	3	5	0	2	290	0	0	0	0	25	124	0	0	0	0	0	0	0	0	2	1121	0	0	0	88	174	0	0	0	0	0	0	0	0	471	0	5	28	19	0	4	0	0	0	108	0	1190	0	0	15	0	11	0	0	0	0	0	0	2	0	8	0	0	0	0	0	14	0	8	10	0	0	651	0	0	0	0	1948	23	10	187	0	28	9	154	14	0	0	0	0	0	0	0	0	4339	1961	0	2	0	12	0	0	0	0	46	6	218	0	0	0	12	0	0
SB308	5/17/2018	36	6275	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	234	92	6	0	0	29	0	0	120	54	0	0	0	143	22	0	0	0	43	0	0	0	0	0	326	0	60	0	0	0	4	66	0	0	0	0	0	11	0	0	2	0	0	18	0	0	0	320	0	0	0	7	45	0	0	0	0	0	0	0	0	128	0	17	22	146	0	0	0	0	0	68	0	503	0	0	5	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	3	0	4	0	0	0	389	0	0	0	0	358	0	2	197	0	38	12	146	0	0	0	0	0	0	0	0	0	431	2043	0	0	0	0	0	0	0	0	31	4	109	0	0	0	0	0	0
SB309	6/6/2018	18	20665	3	0	0	0	0	5	190	5	30	61	4	0	0	0	0	57	832	0	0	0	12	0	8	76	39	0	0	0	127	9	0	5	9	32	0	4	0	100	2	653	0	152	117	8	0	0	3693	13	5	12	0	18	129	0	0	1268	7	2	61	0	0	0	446	448	25	0	1080	248	0	0	19	0	44	0	0	0	469	0	0	0	7	31	11	0	0	234	142	0	866	0	0	19	0	6	0	0	67	0	4	46	9	0	136	0	0	8	3	0	1243	4	315	14	0	0	609	23	0	0	0	1930	133	51	26	5	11	0	143	5	0	11	0	0	0	0	0	0	220	363	0	0	24	753	0	0	0	0	26	0	561	0	0	0	2079	0	0
SB310	6/6/2018	22	19498	2	0	0	0	2	4	133	6	38	35	3	0	0	0	0	45	1132	0	0	0	22	0	7	50	29	0	0	0	87	21	0	0	10	52	0	7	0	119	0	667	0	150	25	13	0	0	2289	2	14	12	0	31	134	0	0	1718	11	0	4	0	0	0	422	290	7	0	1650	287	0	0	20	0	9	1	0	0	450	0	0	0	21	15	12	0	0	185	97	0	673	0	0	6	0	16	0	0	25	0	0	42	22	0	71	0	0	0	4	0	944	11	353	25	0	0	475	1	0	0	0	2286	69	70	154	6	7	0	199	1	0	0	0	0	0	0	0	0	407	895	0	0	16	613	0	0	0	0	23	0	402	0	0	0	1342	0	0
SB311	6/6/2018	27	19501	0	0	0	0	0	0	16	15	0	1	11	0	0	0	0	17	558	0	0	0	18	0	0	7	26	0	0	0	251	64	0	0	0	200	0	25	0	11	3	1241	0	323	0	9	0	0	4485	0	0	0	0	81	211	0	0	19	0	0	6	0	0	0	1265	2	0	0	199	532	0	0	0	0	0	0	0	0	511	0	0	3	0	0	21	0	2	0	109	0	658	0	0	8	0	18	0	0	0	0	0	0	5	0	49	0	0	0	0	0	356	0	773	19	0	0	796	0	0	0	0	3479	69	0	273	26	5	0	492	5	0	0	0	0	0	0	0	0	460	708	0	87	6	111	0	0	0	0	17	0	729	0	0	0	110	0	0
SB312	6/6/2018	32	23399	0	0	0	0	0	0	4	2	0	0	10	0	0	0	0	32	896	3	0	0	66	0	0	22	122	0	0	0	685	116	0	0	0	245	0	6	0	0	7	1455	0	473	0	3	0	0	3992	0	0	0	0	11	408	0	0	1	0	0	5	0	0	0	1548	0	0	0	93	184	0	0	0	0	0	0	0	0	973	0	0	0	10	0	38	0	0	0	321	0	2666	0	0	8	0	34	0	0	0	0	0	0	5	0	10	0	3	0	0	0	49	0	690	27	0	0	983	0	0	0	0	3308	31	0	190	11	15	0	1791	8	0	0	0	0	0	0	0	0	849	425	0	12	0	53	0	0	0	0	66	11	423	0	0	0	0	0	0
SB313	6/6/2018	36	19763	0	0	0	0	0	0	0	4	0	0	7	0	0	0	0	38	345	0	0	0	61	0	0	56	204	0	0	0	534	71	0	0	0	82	0	0	0	0	9	1367	0	438	0	0	0	0	944	0	0	56	0	0	158	0	0	0	0	0	0	0	0	0	2315	0	0	0	21	49	0	0	0	0	0	0	0	0	452	0	0	4	13	0	0	0	0	0	252	0	2027	0	0	2	0	51	0	0	0	0	0	0	4	0	0	0	0	0	0	0	5	0	127	51	0	0	475	0	0	0	0	3822	0	2	186	0	12	0	2840	6	0	0	0	0	0	0	0	0	1025	1085	0	10	0	5	0	0	0	0	200	0	342	0	0	0	6	0	0
SB314	6/11/2018	6	6270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	8	0	0	0	8	0	0	8	80	0	64	0	5	0	0	12	0	0	0	0	0	5	0	35	0	9	273	0	0	0	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	122	0	0	0	6	32	0	0	0	0	1	0	0	0	19	0	4	0	5	0	0	0	0	0	40	0	307	0	0	9	0	6	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	4	3	0	5	0	0	0	0	344	0	0	284	0	0	0	52	0	0	0	0	0	0	0	0	0	216	133	0	0	0	82	0	0	0	37	4	2826	960	0	0	0	0	0	0
SB315	6/11/2018	13	19160	0	0	0	0	3	3	0	9	8	65	6	0	0	0	0	62	369	2	0	0	31	0	2	32	99	0	3	0	195	6	0	0	0	55	0	2	0	9	0	1125	0	175	175	5	0	0	2815	4	0	8	0	0	105	0	0	46	5	0	63	0	0	0	1096	109	10	0	560	675	0	0	4	0	435	0	0	0	687	0	0	0	0	0	2	0	6	72	134	0	542	0	0	31	0	14	0	0	17	0	0	8	1	0	50	0	0	0	0	0	328	0	181	18	0	0	621	0	0	0	0	3973	86	157	656	21	6	0	140	5	0	0	0	0	0	0	0	0	286	447	0	0	15	924	17	0	0	0	24	447	624	0	0	0	244	0	0
SB316	6/11/2018	18	22547	2	0	0	0	0	14	188	8	88	27	15	0	0	0	0	274	619	0	0	0	12	0	7	506	190	0	0	0	123	13	0	0	0	76	0	16	0	273	0	538	0	219	16	6	0	0	3331	0	2	4	0	57	205	0	0	2410	20	0	52	0	0	0	453	513	32	0	799	400	0	0	30	0	28	0	0	0	440	0	0	0	21	0	23	0	0	266	173	0	444	0	0	28	0	19	0	0	113	0	22	32	21	0	184	0	14	17	4	0	1375	2	341	72	0	0	685	51	20	0	0	1148	314	478	131	14	21	0	79	0	0	0	0	0	0	0	0	0	424	1114	0	0	30	1198	16	0	0	0	44	0	267	0	0	0	1336	0	0
SB317	6/11/2018	22	5791	0	0	0	0	0	0	65	6	36	6	3	0	0	0	0	44	173	0	0	0	2	0	0	31	7	0	0	0	39	3	0	0	0	18	0	2	0	58	0	135	0	54	4	0	0	0	882	0	0	9	0	33	46	0	0	952	0	0	7	0	0	0	129	94	3	0	303	139	0	0	5	0	6	0	0	0	82	0	0	0	0	0	3	0	0	38	20	0	76	0	0	10	0	2	0	0	5	0	0	17	5	0	31	0	0	0	0	0	359	2	87	10	0	0	152	35	0	0	0	395	47	48	41	2	3	0	54	0	0	0	0	0	0	0	0	0	120	175	0	0	8	200	5	0	0	0	4	0	112	0	0	0	349	0	0
SB318	6/11/2018	27	7525	0	0	0	0	0	0	2	0	0	0	6	0	0	0	0	18	387	0	0	0	13	0	0	0	10	0	0	0	137	3	0	0	0	94	0	7	0	10	0	568	0	167	0	0	0	0	903	0	0	0	0	12	136	0	0	3	0	0	6	0	0	0	453	0	0	0	299	278	0	0	0	0	0	0	0	0	405	0	0	0	4	0	18	0	0	0	65	0	340	0	0	16	0	13	0	0	0	0	0	0	8	0	8	0	0	0	0	0	78	0	321	7	0	0	375	0	0	0	0	1256	79	0	60	0	5	0	171	3	0	0	0	0	0	0	0	0	168	223	0	4	2	33	0	0	0	0	2	2	338	0	0	0	9	0	0
SB319	6/11/2018	32	11995	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	65	375	9	3	0	70	0	0	17	70	0	0	0	236	29	0	1	0	138	0	0	0	0	0	815	2	244	0	0	0	0	269	0	0	10	0	10	105	0	0	0	0	0	0	0	0	0	836	0	0	0	48	108	0	0	0	0	0	0	0	0	532	0	0	0	63	0	7	0	0	0	274	0	1197	0	0	42	0	39	0	0	0	0	0	0	12	0	1	0	0	0	0	0	11	0	168	18	0	0	1046	0	0	0	0	1485	18	0	420	2	12	5	538	7	0	0	0	0	0	0	0	0	607	1636	0	3	0	2	0	0	0	0	119	4	257	0	0	0	2	0	0
SB320	6/11/2018	34	13094	0	0	0	0	0	0	0	140	0	0	0	0	0	0	0	128	239	20	0	0	40	0	0	36	117	0	0	0	250	21	0	1	0	82	0	5	0	0	7	780	0	174	0	2	0	0	183	0	0	0	0	5	109	0	0	0	0	0	38	0	0	0	1120	0	0	0	16	43	0	0	0	0	0	0	0	0	315	0	0	2	330	0	0	0	3	0	343	0	1332	6	0	20	0	51	0	0	0	0	0	0	9	0	3	0	0	0	0	0	14	0	63	37	0	0	1211	0	0	0	0	925	0	0	687	0	41	0	449	5	0	0	0	0	0	0	0	0	244	2918	0	0	0	0	0	0	0	0	309	7	214	0	0	0	0	0	0
SB321	6/11/2018	657	8986	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	55	0	2	286	0	14	0	0	0	708	14	810	41	447	0	0	0	0	24	0	0	13	0	17	6	540	0	377	0	0	0	17	0	0	0	0	0	116	0	0	0	0	0	0	3	0	0	813	0	0	0	0	0	0	0	0	4	0	0	82	4	1	153	111	0	4	0	0	114	0	0	421	0	334	0	0	71	0	0	55	412	0	151	0	0	0	0	0	0	0	0	0	0	0	0	518	659	122	0	55	0	0	2	0	18	0	8	329	0	0	15	29	0	0	0	0	0	0	0	0	0	23	2	0	0	0	0	0	373	0	0	0	0	304	0	0	195	5	86	0
